,outcome,n,predictor,coefficient,p_value
0,tar_180,2116,active_calories,0.00949382888490482,0.008905904345725682
1,tar_180,2116,age,0.05843976621708737,0.11456928632860457
2,tar_180,2116,bmi,0.07144033390964627,0.20655967951898432
3,tar_180,2116,steps,-0.00011172974091374636,0.434497279761308
