,outcome,n,predictor,coefficient,p_value
0,glucose_cv,2116,age,0.036608756233873996,0.0003055205441563634
1,glucose_cv,2116,bmi,-0.03548241349126439,0.021832966361169274
2,glucose_cv,2116,active_calories,-0.0014540240657706554,0.1426865590647109
3,glucose_cv,2116,steps,9.732837476446882e-06,0.8033694515385054
